1.995744342630700607e-01,-7.891275433195222427e-03,-7.891275433195222427e-03,1.905995661995940060e-01
1.995504136326859412e-01,-8.111758512114854158e-03,-8.111758512114854158e-03,1.903904025487603846e-01
1.995257348373813133e-01,-8.332237213179454274e-03,-8.332237213179454274e-03,1.901839433919315925e-01
1.995003980515997477e-01,-8.552705647737458144e-03,-8.552705647737458144e-03,1.899801805373452501e-01
1.994744034497847318e-01,-8.773157927137311546e-03,-8.773157927137311546e-03,1.897791057932390058e-01
1.994477512063798641e-01,-8.993588162727456786e-03,-8.993588162727456786e-03,1.895807109678504243e-01
1.994204351452728563e-01,-9.213961224815452392e-03,-9.213961224815452392e-03,1.893849482934111816e-01
1.993924478522974830e-01,-9.434234372271312410e-03,-9.434234372271312410e-03,1.891917591126923703e-01
1.993637903071806827e-01,-9.654402368238602233e-03,-9.654402368238602233e-03,1.890011351759384173e-01
1.993344635196881987e-01,-9.874460112100975906e-03,-9.874460112100975906e-03,1.888130684171486495e-01
1.993044684995858573e-01,-1.009440250324208574e-02,-1.009440250324208574e-02,1.886275507703225052e-01
1.992738062566393742e-01,-1.031422444104558578e-02,-1.031422444104558578e-02,1.884445741694592835e-01
1.992424778006145758e-01,-1.053392082489512660e-02,-1.053392082489512660e-02,1.882641305485584227e-01
1.992104841412772331e-01,-1.075348655417436051e-02,-1.075348655417436051e-02,1.880862118416192774e-01
1.991778262883931172e-01,-1.097291652826694330e-02,-1.097291652826694330e-02,1.879108099826412026e-01
1.991445052517279990e-01,-1.119220564655652728e-02,-1.119220564655652728e-02,1.877379169056236086e-01
1.991105220410476773e-01,-1.141134880842676301e-02,-1.141134880842676301e-02,1.875675245445658501e-01
1.990758776661178953e-01,-1.163034091326130628e-02,-1.163034091326130628e-02,1.873996248334673098e-01
1.990405731367044517e-01,-1.184917686044380594e-02,-1.184917686044380594e-02,1.872342097063273703e-01
1.990046094625731454e-01,-1.206785154935791603e-02,-1.206785154935791603e-02,1.870712710971453863e-01
1.989679876534897196e-01,-1.228635987938729059e-02,-1.228635987938729059e-02,1.869108009399207404e-01
1.989307087192199730e-01,-1.250469674991558193e-02,-1.250469674991558193e-02,1.867527911686528153e-01
1.988927736695296766e-01,-1.272285706032644237e-02,-1.272285706032644237e-02,1.865972337173409934e-01
1.988541835141846015e-01,-1.294083571000352248e-02,-1.294083571000352248e-02,1.864441205199846574e-01
1.988149392629505463e-01,-1.315862759833047804e-02,-1.315862759833047804e-02,1.862934435105831621e-01
1.987750419255932544e-01,-1.337622762469096310e-02,-1.337622762469096310e-02,1.861451946231358900e-01
1.987344925118785244e-01,-1.359363068846862824e-02,-1.359363068846862824e-02,1.859993657916421961e-01
1.986932920315721551e-01,-1.381083168904712402e-02,-1.381083168904712402e-02,1.858559489501014905e-01
1.986514414944398899e-01,-1.402782552581010624e-02,-1.402782552581010624e-02,1.857149360325131560e-01
1.986089419102475273e-01,-1.424460709814122719e-02,-1.424460709814122719e-02,1.855763189728765195e-01
1.985657942887608385e-01,-1.446117130542413920e-02,-1.446117130542413920e-02,1.854400897051909913e-01
1.985219996397456221e-01,-1.467751304704249457e-02,-1.467751304704249457e-02,1.853062401634559542e-01
1.984775589729675938e-01,-1.489362722237994388e-02,-1.489362722237994388e-02,1.851747622816707628e-01
1.984324732981926076e-01,-1.510950873082014465e-02,-1.510950873082014465e-02,1.850456479938347998e-01
1.983867436251863792e-01,-1.532515247174674744e-02,-1.532515247174674744e-02,1.849188892339474477e-01
1.983403709637147350e-01,-1.554055334454340458e-02,-1.554055334454340458e-02,1.847944779360080891e-01
1.982933563235434460e-01,-1.575570624859376836e-02,-1.575570624859376836e-02,1.846724060340160789e-01
1.982457007144382555e-01,-1.597060608328149459e-02,-1.597060608328149459e-02,1.845526654619707996e-01
1.981974051461649622e-01,-1.618524774799023208e-02,-1.618524774799023208e-02,1.844352481538716337e-01
1.981484706284893649e-01,-1.639962614210363490e-02,-1.639962614210363490e-02,1.843201460437179362e-01
1.980988981711772068e-01,-1.661373616500535708e-02,-1.661373616500535708e-02,1.842073510655091173e-01
1.980486887839942589e-01,-1.682757271607904920e-02,-1.682757271607904920e-02,1.840968551532445319e-01
1.979978434767063478e-01,-1.704113069470836531e-02,-1.704113069470836531e-02,1.839886502409235625e-01
1.979463632590792166e-01,-1.725440500027695945e-02,-1.725440500027695945e-02,1.838827282625455639e-01
1.978942491408786641e-01,-1.746739053216847526e-02,-1.746739053216847526e-02,1.837790811521099466e-01
1.978415021318704337e-01,-1.768008218976658066e-02,-1.768008218976658066e-02,1.836777008436160652e-01
1.977881232418203516e-01,-1.789247487245491930e-02,-1.789247487245491930e-02,1.835785792710633024e-01
1.977341134804941614e-01,-1.810456347961714174e-02,-1.810456347961714174e-02,1.834817083684510408e-01
1.976794738576576338e-01,-1.831634291063691244e-02,-1.831634291063691244e-02,1.833870800697786352e-01
1.976242051663154031e-01,-1.852780751849240903e-02,-1.852780751849240903e-02,1.832946855476509651e-01
1.975682951817951671e-01,-1.873891854942947438e-02,-1.873891854942947438e-02,1.832044697695159874e-01
1.975117377396357066e-01,-1.894965163856067447e-02,-1.894965163856067447e-02,1.831163975336998484e-01
1.974545347433222242e-01,-1.916000259332167194e-02,-1.916000259332167194e-02,1.830304617070388773e-01
1.973966880963398673e-01,-1.936996722114812247e-02,-1.936996722114812247e-02,1.829466551563694310e-01
1.973381997021737555e-01,-1.957954132947567830e-02,-1.957954132947567830e-02,1.828649707485278386e-01
1.972790714643091192e-01,-1.978872072574000551e-02,-1.978872072574000551e-02,1.827854013503504294e-01
1.972193052862310503e-01,-1.999750121737675287e-02,-1.999750121737675287e-02,1.827079398286735046e-01
1.971589030714247237e-01,-2.020587861182157954e-02,-2.020587861182157954e-02,1.826325790503334212e-01
1.970978667233753145e-01,-2.041384871651014815e-02,-2.041384871651014815e-02,1.825593118821665362e-01
1.970361981455679701e-01,-2.062140733887810745e-02,-2.062140733887810745e-02,1.824881311910091231e-01
1.969738992414878653e-01,-2.082855028636112008e-02,-2.082855028636112008e-02,1.824190298436975388e-01
1.969109719146200921e-01,-2.103527336639483478e-02,-2.103527336639483478e-02,1.823520007070681404e-01
1.968474180684498809e-01,-2.124157238641492113e-02,-2.124157238641492113e-02,1.822870366479572013e-01
1.967832396064623790e-01,-2.144744315385702788e-02,-2.144744315385702788e-02,1.822241305332011063e-01
1.967184384321427060e-01,-2.165288147615681766e-02,-2.165288147615681766e-02,1.821632752296361846e-01
1.966530164489760368e-01,-2.185788316074994270e-02,-2.185788316074994270e-02,1.821044636040987097e-01
1.965869755604475189e-01,-2.206244401507206215e-02,-2.206244401507206215e-02,1.820476885234250664e-01
1.965203176700423271e-01,-2.226655984655883172e-02,-2.226655984655883172e-02,1.819929428544515837e-01
1.964530446812456366e-01,-2.247022646264591056e-02,-2.247022646264591056e-02,1.819402194640145631e-01
1.963851584975425668e-01,-2.267343967076895436e-02,-2.267343967076895436e-02,1.818895112189503616e-01
1.963166610224182651e-01,-2.287619527836361882e-02,-2.287619527836361882e-02,1.818408109860953081e-01
1.962475541593579342e-01,-2.307848909286556310e-02,-2.307848909286556310e-02,1.817941116322857042e-01
1.961778398118467215e-01,-2.328031692171044290e-02,-2.328031692171044290e-02,1.817494060243579346e-01
1.961075198833697741e-01,-2.348167457233391736e-02,-2.348167457233391736e-02,1.817066870291482727e-01
1.960365962774122117e-01,-2.368255785217163872e-02,-2.368255785217163872e-02,1.816659475134930757e-01
1.959650708974592648e-01,-2.388296256865927308e-02,-2.388296256865927308e-02,1.816271803442286725e-01
1.958929456469960251e-01,-2.408288452923246573e-02,-2.408288452923246573e-02,1.815903783881914202e-01
1.958202224295076954e-01,-2.428231954132688275e-02,-2.428231954132688275e-02,1.815555345122175923e-01
1.957469031484794231e-01,-2.448126341237817638e-02,-2.448126341237817638e-02,1.815226415831435736e-01
1.956729897073963276e-01,-2.467971194982200925e-02,-2.467971194982200925e-02,1.814916924678056653e-01
1.955984840097436117e-01,-2.487766096109403358e-02,-2.487766096109403358e-02,1.814626800330402245e-01
1.955233879590064228e-01,-2.507510625362990506e-02,-2.507510625362990506e-02,1.814355971456835248e-01
1.954477034586699080e-01,-2.527204363486527938e-02,-2.527204363486527938e-02,1.814104366725719786e-01
1.953714324122192147e-01,-2.546846891223582265e-02,-2.546846891223582265e-02,1.813871914805418595e-01
1.952945767231395457e-01,-2.566437789317718710e-02,-2.566437789317718710e-02,1.813658544364294967e-01
1.952171382949159928e-01,-2.585976638512502840e-02,-2.585976638512502840e-02,1.813464184070712470e-01
1.951391190310337587e-01,-2.605463019551500226e-02,-2.605463019551500226e-02,1.813288762593034398e-01
1.950605208349779907e-01,-2.624896513178277130e-02,-2.624896513178277130e-02,1.813132208599624040e-01
1.949813456102338638e-01,-2.644276700136399122e-02,-2.644276700136399122e-02,1.812994450758844689e-01
1.949015952602864699e-01,-2.663603161169431077e-02,-2.663603161169431077e-02,1.812875417739059358e-01
1.948212716886210394e-01,-2.682875477020939953e-02,-2.682875477020939953e-02,1.812775038208631895e-01
1.947403767987227197e-01,-2.702093228434490624e-02,-2.702093228434490624e-02,1.812693240835925312e-01
1.946589124940766302e-01,-2.721255996153648660e-02,-2.721255996153648660e-02,1.812629954289302625e-01
1.945768806781679461e-01,-2.740363360921980324e-02,-2.740363360921980324e-02,1.812585107237127680e-01
1.944942832544818145e-01,-2.759414903483051185e-02,-2.759414903483051185e-02,1.812558628347763767e-01
1.944111221265034106e-01,-2.778410204580426812e-02,-2.778410204580426812e-02,1.812550446289573625e-01
1.943273991977179094e-01,-2.797348844957673122e-02,-2.797348844957673122e-02,1.812560489730921098e-01
1.942431163716104303e-01,-2.816230405358355685e-02,-2.816230405358355685e-02,1.812588687340169480e-01
1.941582755516661485e-01,-2.835054466526040068e-02,-2.835054466526040068e-02,1.812634967785681783e-01
1.940728786413702112e-01,-2.853820609204291842e-02,-2.853820609204291842e-02,1.812699259735821300e-01
1.939869275442077656e-01,-2.872528414136677616e-02,-2.872528414136677616e-02,1.812781491858951599e-01
1.939004241636640147e-01,-2.891177462066761919e-02,-2.891177462066761919e-02,1.812881592823435972e-01
1.938133704032240501e-01,-2.909767333738110667e-02,-2.909767333738110667e-02,1.812999491297637711e-01
1.937257681663731024e-01,-2.928297609894290471e-02,-2.928297609894290471e-02,1.813135115949919829e-01
1.936376193565962633e-01,-2.946767871278866205e-02,-2.946767871278866205e-02,1.813288395448646173e-01
1.935489258773787358e-01,-2.965177698635403786e-02,-2.965177698635403786e-02,1.813459258462179480e-01
1.934596896322056392e-01,-2.983526672707469130e-02,-2.983526672707469130e-02,1.813647633658883596e-01
1.933699036697609785e-01,-3.001811677510782955e-02,-3.001811677510782955e-02,1.813852952133553631e-01
1.932795556337577603e-01,-3.020027892146561616e-02,-3.020027892146561616e-02,1.814074321545612878e-01
1.931886479876883111e-01,-3.038174966494358933e-02,-3.038174966494358933e-02,1.814311668044445158e-01
1.930971834216962391e-01,-3.056252619140836790e-02,-3.056252619140836790e-02,1.814564930408466281e-01
1.930051646259251796e-01,-3.074260568672656374e-02,-3.074260568672656374e-02,1.814834047416092611e-01
1.929125942905187407e-01,-3.092198533676479219e-02,-3.092198533676479219e-02,1.815118957845739678e-01
1.928194751056205303e-01,-3.110066232738967554e-02,-3.110066232738967554e-02,1.815419600475823292e-01
1.927258097613742394e-01,-3.127863384446782219e-02,-3.127863384446782219e-02,1.815735914084759539e-01
1.926316009479234204e-01,-3.145589707386585443e-02,-3.145589707386585443e-02,1.816067837450963951e-01
1.925368513554117367e-01,-3.163244920145038414e-02,-3.163244920145038414e-02,1.816415309352852892e-01
1.924415636739827962e-01,-3.180828741308802665e-02,-3.180828741308802665e-02,1.816778268568841892e-01
1.923457405937802067e-01,-3.198340889464539732e-02,-3.198340889464539732e-02,1.817156653877347039e-01
1.922493848049476317e-01,-3.215781083198911844e-02,-3.215781083198911844e-02,1.817550404056784141e-01
1.921524989976286790e-01,-3.233149041098579840e-02,-3.233149041098579840e-02,1.817959457885568730e-01
1.920550858619669843e-01,-3.250444481750205949e-02,-3.250444481750205949e-02,1.818383754142117170e-01
1.919571480881061276e-01,-3.267667123740451013e-02,-3.267667123740451013e-02,1.818823231604845270e-01
1.918586883661898002e-01,-3.284816685655976565e-02,-3.284816685655976565e-02,1.819277829052168560e-01
1.917597093863615543e-01,-3.301892886083444834e-02,-3.301892886083444834e-02,1.819747485262503128e-01
1.916602138387650534e-01,-3.318895443609517354e-02,-3.318895443609517354e-02,1.820232139014265060e-01
1.915602044135439330e-01,-3.335824076820855660e-02,-3.335824076820855660e-02,1.820731729085869888e-01
1.914596838008418012e-01,-3.352678504304121287e-02,-3.352678504304121287e-02,1.821246194255733419e-01
1.913586546908022656e-01,-3.369458444645975770e-02,-3.369458444645975770e-02,1.821775473302272019e-01
1.912571197735689621e-01,-3.386163616433079948e-02,-3.386163616433079948e-02,1.822319505003900941e-01
1.911550817392855262e-01,-3.402793738252096745e-02,-3.402793738252096745e-02,1.822878228139036549e-01
1.910525432780955934e-01,-3.419348528689687694e-02,-3.419348528689687694e-02,1.823451581486094653e-01
1.909495070801427441e-01,-3.435827706332512943e-02,-3.435827706332512943e-02,1.824039503823490782e-01
1.908459758355706415e-01,-3.452230989767235414e-02,-3.452230989767235414e-02,1.824641933929641302e-01
1.907419522345228935e-01,-3.468558097580515254e-02,-3.468558097580515254e-02,1.825258810582961744e-01
1.906374389671431357e-01,-3.484808748359016078e-02,-3.484808748359016078e-02,1.825890072561867916e-01
1.905324387235749484e-01,-3.500982660689398035e-02,-3.500982660689398035e-02,1.826535658644776183e-01
1.904269541939620225e-01,-3.517079553158323352e-02,-3.517079553158323352e-02,1.827195507610101799e-01
1.903209880684479383e-01,-3.533099144352452869e-02,-3.533099144352452869e-02,1.827869558236260850e-01
1.902145430371763313e-01,-3.549041152858448817e-02,-3.549041152858448817e-02,1.828557749301669422e-01
1.901076217902908094e-01,-3.564905297262972728e-02,-3.564905297262972728e-02,1.829260019584743324e-01
1.900002270179350361e-01,-3.580691296152686137e-02,-3.580691296152686137e-02,1.829976307863898366e-01
1.898923614102525914e-01,-3.596398868114250580e-02,-3.596398868114250580e-02,1.830706552917550078e-01
1.897840276573871388e-01,-3.612027731734326896e-02,-3.612027731734326896e-02,1.831450693524115103e-01
1.896752284494822582e-01,-3.627577605599578009e-02,-3.627577605599578009e-02,1.832208668462008694e-01
1.895659664766816133e-01,-3.643048208296664758e-02,-3.643048208296664758e-02,1.832980416509646659e-01
1.894562444291288117e-01,-3.658439258412249373e-02,-3.658439258412249373e-02,1.833765876445445364e-01
1.893460649969674892e-01,-3.673750474532992694e-02,-3.673750474532992694e-02,1.834564987047820617e-01
1.892354308703412258e-01,-3.688981575245556255e-02,-3.688981575245556255e-02,1.835377687095187671e-01
1.891243447393937127e-01,-3.704132279136601591e-02,-3.704132279136601591e-02,1.836203915365963169e-01
1.890128092942685301e-01,-3.719202304792790931e-02,-3.719202304792790931e-02,1.837043610638562641e-01
1.889008272251093135e-01,-3.734191370800785809e-02,-3.734191370800785809e-02,1.837896711691401896e-01
1.887884012220596708e-01,-3.749099195747247065e-02,-3.749099195747247065e-02,1.838763157302896745e-01
1.886755339752632377e-01,-3.763925498218836929e-02,-3.763925498218836929e-02,1.839642886251463272e-01
1.885622281748636775e-01,-3.778669996802216935e-02,-3.778669996802216935e-02,1.840535837315517564e-01
1.884484865110045426e-01,-3.793332410084048617e-02,-3.793332410084048617e-02,1.841441949273474876e-01
1.883343116738294964e-01,-3.807912456650992816e-02,-3.807912456650992816e-02,1.842361160903751571e-01
1.882197063534821746e-01,-3.822409855089711761e-02,-3.822409855089711761e-02,1.843293410984763181e-01
1.881046732401061850e-01,-3.836824323986867680e-02,-3.836824323986867680e-02,1.844238638294926069e-01
1.879892150238451354e-01,-3.851155581929121413e-02,-3.851155581929121413e-02,1.845196781612655490e-01
1.878733343948426893e-01,-3.865403347503135190e-02,-3.865403347503135190e-02,1.846167779716367807e-01
1.877570340432424267e-01,-3.879567339295569850e-02,-3.879567339295569850e-02,1.847151571384478830e-01
1.876403166591880112e-01,-3.893647275893086235e-02,-3.893647275893086235e-02,1.848148095395404367e-01
1.875231849328230227e-01,-3.907642875882347266e-02,-3.907642875882347266e-02,1.849157290527559949e-01
1.874056415542911247e-01,-3.921553857850014480e-02,-3.921553857850014480e-02,1.850179095559361941e-01
1.872876892137359250e-01,-3.935379940382749409e-02,-3.935379940382749409e-02,1.851213449269225875e-01
1.871693306013010594e-01,-3.949120842067213588e-02,-3.949120842067213588e-02,1.852260290435567835e-01
1.870505684071301356e-01,-3.962776281490067859e-02,-3.962776281490067859e-02,1.853319557836803910e-01
1.869314053213667892e-01,-3.976345977237973756e-02,-3.976345977237973756e-02,1.854391190251349353e-01
1.868118440341546282e-01,-3.989829647897594200e-02,-3.989829647897594200e-02,1.855475126457620527e-01
1.866918872356372883e-01,-4.003227012055590034e-02,-4.003227012055590034e-02,1.856571305234033242e-01
1.865715376159584049e-01,-4.016537788298622791e-02,-4.016537788298622791e-02,1.857679665359003029e-01
1.864507978652615861e-01,-4.029761695213353312e-02,-4.029761695213353312e-02,1.858800145610946253e-01
1.863296706736904673e-01,-4.042898451386444519e-02,-4.042898451386444519e-02,1.859932684768278444e-01
1.862081587313886566e-01,-4.055947775404557254e-02,-4.055947775404557254e-02,1.861077221609415688e-01
1.860862647284997895e-01,-4.068909385854353744e-02,-4.068909385854353744e-02,1.862233694912773796e-01
1.859639913551674739e-01,-4.081783001322494830e-02,-4.081783001322494830e-02,1.863402043456768298e-01
1.858413413015353732e-01,-4.094568340395642742e-02,-4.094568340395642742e-02,1.864582206019815835e-01
1.857183090766997835e-01,-4.107261100190387482e-02,-4.107261100190387482e-02,1.865773455081790044e-01
1.855948876501476719e-01,-4.119856145295223981e-02,-4.119856145295223981e-02,1.866974913084380183e-01
1.854710802596540586e-01,-4.132353343554753811e-02,-4.132353343554753811e-02,1.868186524369147561e-01
1.853468901701459670e-01,-4.144752576101656816e-02,-4.144752576101656816e-02,1.869408235469903756e-01
1.852223206465504757e-01,-4.157053724068611456e-02,-4.157053724068611456e-02,1.870639992920459238e-01
1.850973749537946078e-01,-4.169256668588297576e-02,-4.169256668588297576e-02,1.871881743254625585e-01
1.849720563568054421e-01,-4.181361290793395025e-02,-4.181361290793395025e-02,1.873133433006213822e-01
1.848463681205099740e-01,-4.193367471816582259e-02,-4.193367471816582259e-02,1.874395008709034693e-01
1.847203135098353100e-01,-4.205275092790539820e-02,-4.205275092790539820e-02,1.875666416896899780e-01
1.845938957897084454e-01,-4.217084034847945473e-02,-4.217084034847945473e-02,1.876947604103619549e-01
1.844671182250564589e-01,-4.228794179121480451e-02,-4.228794179121480451e-02,1.878238516863005581e-01
1.843399840808064016e-01,-4.240405406743822520e-02,-4.240405406743822520e-02,1.879539101708868620e-01
1.842124966218852966e-01,-4.251917598847652219e-02,-4.251917598847652219e-02,1.880849305175019970e-01
1.840846591132201948e-01,-4.263330636565648007e-02,-4.263330636565648007e-02,1.882169073795270653e-01
1.839564748197381749e-01,-4.274644401030490426e-02,-4.274644401030490426e-02,1.883498354103431416e-01
1.838279470063662602e-01,-4.285858773374857239e-02,-4.285858773374857239e-02,1.884837092633313838e-01
1.836990789380315015e-01,-4.296973634731428987e-02,-4.296973634731428987e-02,1.886185235918728664e-01
1.835698738796609497e-01,-4.307988866232884823e-02,-4.307988866232884823e-02,1.887542730493487197e-01
1.834403350961816559e-01,-4.318904349011904592e-02,-4.318904349011904592e-02,1.888909522891400183e-01
1.833104658525206432e-01,-4.329719964201166754e-02,-4.329719964201166754e-02,1.890285559646278923e-01
1.831802694136049903e-01,-4.340435592933350462e-02,-4.340435592933350462e-02,1.891670787291934441e-01
1.830497490443617481e-01,-4.351051116341136255e-02,-4.351051116341136255e-02,1.893065152362177761e-01
1.829189080097179121e-01,-4.361566415557202592e-02,-4.361566415557202592e-02,1.894468601390819906e-01
1.827877495746006165e-01,-4.371981371714230014e-02,-4.371981371714230014e-02,1.895881080911672179e-01
1.826562770039368289e-01,-4.382295865944896285e-02,-4.382295865944896285e-02,1.897302537458545602e-01
1.825244935626536280e-01,-4.392509779381882640e-02,-4.392509779381882640e-02,1.898732917565250922e-01
1.823924025156780648e-01,-4.402622993157866149e-02,-4.402622993157866149e-02,1.900172167765599718e-01
1.822600071279371903e-01,-4.412635388405528047e-02,-4.412635388405528047e-02,1.901620234593402736e-01
1.821273106643580275e-01,-4.422546846257547487e-02,-4.422546846257547487e-02,1.903077064582471001e-01
1.819943163898676552e-01,-4.432357247846602927e-02,-4.432357247846602927e-02,1.904542604266615535e-01
1.818610275693931244e-01,-4.442066474305374907e-02,-4.442066474305374907e-02,1.906016800179647919e-01
1.817274474678614582e-01,-4.451674406766541886e-02,-4.451674406766541886e-02,1.907499598855378620e-01
1.815935793501997075e-01,-4.461180926362783017e-02,-4.461180926362783017e-02,1.908990946827618940e-01
1.814594264813349234e-01,-4.470585914226778840e-02,-4.470585914226778840e-02,1.910490790630180180e-01
1.813249921261941566e-01,-4.479889251491207813e-02,-4.479889251491207813e-02,1.911999076796873087e-01
1.811902795497044583e-01,-4.489090819288749784e-02,-4.489090819288749784e-02,1.913515751861508685e-01
1.810552920167928792e-01,-4.498190498752083211e-02,-4.498190498752083211e-02,1.915040762357898552e-01
1.809200327923864426e-01,-4.507188171013889327e-02,-4.507188171013889327e-02,1.916574054819853157e-01
1.807845051414122273e-01,-4.516083717206845205e-02,-4.516083717206845205e-02,1.918115575781183801e-01
1.806487123287972563e-01,-4.524877018463632772e-02,-4.524877018463632772e-02,1.919665271775701787e-01
1.805126576194685806e-01,-4.533567955916929099e-02,-4.533567955916929099e-02,1.921223089337217860e-01
1.803763442783532789e-01,-4.542156410699414726e-02,-4.542156410699414726e-02,1.922788974999543044e-01
1.802397755703783744e-01,-4.550642263943768112e-02,-4.550642263943768112e-02,1.924362875296488640e-01
1.801029547604708902e-01,-4.559025396782669798e-02,-4.559025396782669798e-02,1.925944736761865950e-01
1.799658851135579329e-01,-4.567305690348798936e-02,-4.567305690348798936e-02,1.927534505929485442e-01
1.798285698945664979e-01,-4.575483025774834678e-02,-4.575483025774834678e-02,1.929132129333158696e-01
1.796910123684236638e-01,-4.583557284193456177e-02,-4.583557284193456177e-02,1.930737553506696458e-01
1.795532158000564538e-01,-4.591528346737342586e-02,-4.591528346737342586e-02,1.932350724983910029e-01
1.794151834543919466e-01,-4.599396094539174445e-02,-4.599396094539174445e-02,1.933971590298610155e-01
1.792769185963571654e-01,-4.607160408731629520e-02,-4.607160408731629520e-02,1.935600095984608415e-01
1.791384244908791612e-01,-4.614821170447389043e-02,-4.614821170447389043e-02,1.937236188575715556e-01
1.789997044028849849e-01,-4.622378260819130780e-02,-4.622378260819130780e-02,1.938879814605742602e-01
1.788607615973016596e-01,-4.629831560979534577e-02,-4.629831560979534577e-02,1.940530920608500576e-01
1.787215993390562918e-01,-4.637180952061280281e-02,-4.637180952061280281e-02,1.942189453117800779e-01
1.785822208930759047e-01,-4.644426315197046351e-02,-4.644426315197046351e-02,1.943855358667454236e-01
1.784426295242874938e-01,-4.651567531519513327e-02,-4.651567531519513327e-02,1.945528583791271970e-01
1.783028284976181932e-01,-4.658604482161359667e-02,-4.658604482161359667e-02,1.947209075023065283e-01
1.781628210779949706e-01,-4.665537048255265218e-02,-4.665537048255265218e-02,1.948896778896644644e-01
1.780226105303449324e-01,-4.672365110933909133e-02,-4.672365110933909133e-02,1.950591641945821630e-01
1.778822001195951019e-01,-4.679088551329971257e-02,-4.679088551329971257e-02,1.952293610704407267e-01
1.777415931106725300e-01,-4.685707250576130051e-02,-4.685707250576130051e-02,1.954002631706212578e-01
1.776007927685042675e-01,-4.692221089805066053e-02,-4.692221089805066053e-02,1.955718651485048309e-01
1.774598023580173656e-01,-4.698629950149457724e-02,-4.698629950149457724e-02,1.957441616574726040e-01
1.773186251441388472e-01,-4.704933712741984214e-02,-4.704933712741984214e-02,1.959171473509056793e-01
1.771772643917957912e-01,-4.711132258715326065e-02,-4.711132258715326065e-02,1.960908168821851039e-01
1.770357233659152207e-01,-4.717225469202161736e-02,-4.717225469202161736e-02,1.962651649046920632e-01
