5.000000000000000000e+00,1.500000000000000000e+00
5.001500000000000057e+00,1.491929118917432184e+00
5.002991929118917547e+00,1.483855670830613871e+00
5.004475784789748083e+00,1.475779655739545060e+00
5.005951564445487278e+00,1.467701073644225529e+00
5.007419265519131635e+00,1.459619924544655500e+00
5.008878885443675877e+00,1.451536208440834752e+00
5.010330421652116506e+00,1.443449925332763506e+00
5.011773871577449135e+00,1.435361075220441762e+00
5.013209232652669378e+00,1.427269658103869299e+00
5.014636502310772848e+00,1.419175673983046337e+00
5.016055677984756045e+00,1.411079122857972656e+00
5.017466757107613695e+00,1.402980004728648478e+00
5.018869737112342300e+00,1.394878319595073801e+00
5.020264615431937472e+00,1.386774067457248405e+00
5.021651389499394824e+00,1.378667248315172511e+00
5.023030056747709970e+00,1.370557862168845897e+00
5.024400614609878524e+00,1.362445909018268786e+00
5.025763060518896985e+00,1.354331388863441177e+00
5.027117391907760080e+00,1.346214301704362848e+00
5.028463606209464309e+00,1.338094647541034021e+00
5.029801700857005287e+00,1.329972426373454475e+00
5.031131673283378625e+00,1.321847638201624431e+00
5.032453520921579937e+00,1.313720283025543889e+00
5.033767241204605725e+00,1.305590360845212627e+00
5.035072831565450713e+00,1.297457871660630868e+00
5.036370289437111403e+00,1.289322815471798389e+00
5.037659612252583408e+00,1.281185192278715412e+00
5.038940797444862341e+00,1.273045002081381938e+00
5.040213842446943815e+00,1.264902244879797744e+00
5.041478744691823444e+00,1.256756920673963052e+00
5.042735501612497728e+00,1.248609029463877640e+00
5.043984110641961394e+00,1.240458571249541730e+00
5.045224569213210941e+00,1.232305546030955323e+00
5.046456874759241984e+00,1.224149953808118196e+00
5.047681024713050135e+00,1.215991794581030572e+00
5.048897016507631008e+00,1.207831068349692227e+00
5.050104847575981104e+00,1.199667775114103385e+00
5.051304515351095148e+00,1.191501914874264045e+00
5.052496017265969641e+00,1.183333487630173986e+00
5.053679350753600197e+00,1.175162493381833428e+00
5.054854513246982428e+00,1.166988932129242373e+00
5.056021502179111948e+00,1.158812803872400599e+00
5.057180314982984370e+00,1.150634108611308326e+00
5.058330949091595308e+00,1.142452846345965556e+00
5.059473401937941262e+00,1.134269017076372066e+00
5.060607670955017845e+00,1.126082620802528078e+00
5.061733753575820671e+00,1.117893657524433371e+00
5.062851647233345354e+00,1.109702127242088165e+00
5.063961349360587505e+00,1.101508029955492241e+00
5.065062857390542739e+00,1.093311365664645818e+00
5.066156168756207556e+00,1.085112134369548897e+00
5.067241280890576682e+00,1.076910336070201257e+00
5.068318191226646618e+00,1.068705970766603119e+00
5.069386897197412978e+00,1.060499038458754262e+00
5.070447396235871373e+00,1.052289539146654906e+00
5.071499685775018307e+00,1.044077472830305053e+00
5.072543763247848503e+00,1.035862839509704481e+00
5.073579626087358463e+00,1.027645639184853410e+00
5.074607271726542912e+00,1.019425871855751620e+00
5.075626697598398351e+00,1.011203537522399332e+00
5.076637901135920394e+00,1.002978636184796546e+00
5.077640879772105542e+00,9.947511678429431514e-01
